instance,precedence_encoding,precedence_graph,precedence_configuration,solver,objective,domain_mode,basic,imp1,imp2,imp12,imp12+,n/a
ticf-13crafb.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,8.8 5,-
ticf-13crafb.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,14.1 5,-
ticf-13crafb.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,6.7 5,-
ticf-13crafb.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,6.1 5,-
ticf-13crafb.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,13.5 5,-
ticf-13crafb.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,5.3 5,-
ticf-13crafb.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,9.7 5,-
ticf-13crafb.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,10.8 5,-
ticf-13crafb.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,5.3 5,-
ticf-13crafb.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.5 5,-
ticf-13crafb.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,15.2 5,-
ticf-13crafb.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,11.1 5,-
ticf-13crafb.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,11.3 5,-
ticf-13crafb.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,18.2 5,-
ticf-13crafb.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,11.8 5,-
ticf-13crafb.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,15.4 5,-
ticf-13crafb.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,16.9 5,-
ticf-13crafb.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,7.7 5,-
ticf-13crafb.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,12.4 5,-
ticf-13crafb.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,16.9 5,-
ticf-13crafb.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,10.0 5,-
ticf-13crafb.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,3.9 5,-
ticf-13crafb.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,18.9 5,-
ticf-13crafc.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,4.0 2,-
ticf-13crafc.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.9 2,-
ticf-13crafc.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,5.5 2,-
ticf-13crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,3.4 2,-
ticf-13crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.9 2,-
ticf-13crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,10.0 2,-
ticf-13crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,4.0 2,-
ticf-13crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,4.1 2,-
ticf-13crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,6.7 2,-
ticf-13crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,4.7 2,-
ticf-13crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.3 2,-
ticf-13crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,7.8 2,-
ticf-13crafc.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.0 2,-
ticf-13crafc.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.1 2,-
ticf-13crafc.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,6.4 2,-
ticf-13crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,5.2 2,-
ticf-13crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.7 2,-
ticf-13crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,8.9 2,-
ticf-13crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.4 2,-
ticf-13crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,3.9 2,-
ticf-13crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,6.3 2,-
ticf-13crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,3.7 2,-
ticf-13crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,3.4 2,-
ticf-13crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,5.6 2,-
ticf-13crafc.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,3.0 4,-
ticf-13crafc.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.2 4,-
ticf-13crafc.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,4.9 4,-
ticf-13crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,3.1 4,-
ticf-13crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,2.5 4,-
ticf-13crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,4.6 4,-
ticf-13crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,2.2 4,-
ticf-13crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.1 4,-
ticf-13crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,4.3 4,-
ticf-13crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,3.8 4,-
ticf-13crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.7 4,-
ticf-13crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,6.0 4,-
ticf-13crafc.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,4.2 4,-
ticf-13crafc.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.7 4,-
ticf-13crafc.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,7.2 4,-
ticf-13crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,2.4 4,-
ticf-13crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 4,-
ticf-13crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,3.6 4,-
ticf-13crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.7 4,-
ticf-13crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.8 4,-
ticf-13crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,5.4 4,-
ticf-13crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,2.1 4,-
ticf-13crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 4,-
ticf-13crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,4.4 4,-
ticf-14crafa.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,85.5 4,-
ticf-14crafa.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,53.6 4,-
ticf-14crafa.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,161.0 4,-
ticf-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,234.7 4,-
ticf-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,77.2 4,-
ticf-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,328.4 4,-
ticf-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,126.6 4,-
ticf-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,172.4 4,-
ticf-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,145.0 4,-
ticf-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,118.2 4,-
ticf-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,369.3 4,-
ticf-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,122.0 4,-
ticf-14crafa.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,485.6 4,-
ticf-14crafa.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,136.7 4,-
ticf-14crafa.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,732.1 4,-
ticf-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1626.4 4,-
ticf-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,141.7 4,-
ticf-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1423.4 4,-
ticf-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,235.6 4,-
ticf-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,105.6 4,-
ticf-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,275.6 4,-
ticf-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,166.1 4,-
ticf-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,171.3 4,-
ticf-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,565.0 4,-
ticf-14crafa.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,113.1 6,-
ticf-14crafa.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,133.9 6,-
ticf-14crafa.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,114.9 6,-
ticf-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,43.7 6,-
ticf-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,81.4 6,-
ticf-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,107.4 6,-
ticf-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,85.8 6,-
ticf-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,199.5 6,-
ticf-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,91.0 6,-
ticf-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,52.4 6,-
ticf-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,366.7 6,-
ticf-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,56.1 6,-
ticf-14crafa.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,444.9 6,-
ticf-14crafa.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,476.7 6,-
ticf-14crafa.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,417.7 6,-
ticf-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,125.9 6,-
ticf-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,91.0 6,-
ticf-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,165.9 6,-
ticf-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,295.3 6,-
ticf-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,115.3 6,-
ticf-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,594.3 6,-
ticf-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,155.1 6,-
ticf-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,318.7 6,-
ticf-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,433.7 6,-
