instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,staircase,encoding_variant,total_breaks,fairness_gap,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,total_clauses
tic-14crafa.forb0003,SAT,OPTIMAL,0.476703,28214,80923,7,0,80930,116.977,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","30,40,48,52,54,54,54,54,46,42","7,3,1,2,6,5,4,8,1,8,2,9,3,7,10,8,4,6,7,9,8,6,5,2,9,7,8,10,3,2,1,5,9,2,7,8,9,4,1,3,9,1,5,7,6,4,2,2,4,8,9,10,5,10,9,8,3,4,6,5,2,5,7,6,10,8,1,9,4,3,6,4,7,10,8,3,7,1,4,5,10,6,9,2,3,8,5,6,8,10,7,9,8,10,6,4,7,5,10,6,2,7,5,8,3,4,2,3,4,9,3,10,6,4,7,1,6,8,9,5,2,4,6,5,4,7,3,6,8,5,10,4,3,10,9,7,8,6,1,5,2,3,10,7,8,6,1,6,7,8,4,8,7,10,2,1,5,3,6,9,10,5,4,7,1,2,3,6,8,10,5,6,9,9,4,7,3,10,1,9,8,8,9,4,6,3,2,3,5,4,1,6,3,7,8,5,2,3,4,10,5,5,6,3,4,7,9,8,2,1,7,6,9,5,2,5,7,3,4,4,3,10,5,9,8,6,7,2,5,7,9,8,10,6,5,7,4",1:M3 M9 M31 M39 M42 M67 M78 M116 M139 M147 M156 M165 M179 M191 M210 | 2:M4 M11 M24 M30 M34 M47 M48 M61 M84 M101 M107 M121 M141 M155 M166 M187 M197 M209 M215 M228 | 3:M2 M13 M29 M40 M57 M70 M76 M85 M105 M108 M111 M127 M133 M142 M158 M167 M177 M186 M188 M193 M198 M204 M218 M221 | 4:M7 M17 M38 M46 M49 M58 M69 M72 M79 M96 M106 M109 M114 M122 M125 M132 M151 M163 M175 M184 M190 M199 M205 M219 M220 M237 | 5:M6 M23 M32 M43 M53 M60 M62 M80 M87 M98 M103 M120 M124 M130 M140 M157 M162 M171 M189 M196 M201 M202 M214 M216 M223 M229 M235 | 6:M5 M18 M22 M45 M59 M64 M71 M82 M88 M95 M100 M113 M117 M123 M128 M138 M146 M148 M159 M168 M172 M185 M192 M203 M212 M226 M234 | 7:M1 M14 M19 M26 M35 M44 M63 M73 M77 M91 M97 M102 M115 M126 M136 M144 M149 M153 M164 M176 M194 M206 M211 M217 M227 M230 M236 | 8:M8 M10 M16 M21 M27 M36 M50 M56 M66 M75 M86 M89 M93 M104 M118 M129 M137 M145 M150 M152 M169 M181 M182 M195 M208 M225 M232 | 9:M12 M20 M25 M33 M37 M41 M51 M55 M68 M83 M92 M110 M119 M135 M160 M173 M174 M180 M183 M207 M213 M224 M231 | 10:M15 M28 M52 M54 M65 M74 M81 M90 M94 M99 M112 M131 M134 M143 M154 M161 M170 M178 M200 M222 M233,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,80923,7,80930
tic-14crafa.forb0007,UNSAT,UNSAT,0.349382,28102,80344,7,0,80351,107.039,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,80344,7,80351
tic-14crafc.fixed020-Forb,SAT,OPTIMAL,0.379222,27734,72461,7,0,72468,110.992,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,45,2,"0,0,1,1,2,0,0,2,1,0,2,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,2,2,0,1,1,2,0,2,1,2,0,0,2,0,0,0,0,0,2,0,2,0,1,1,0,0,1,0,2,2,0,1,2,1","48,48,50,48,50,48,50,48,44,40","3,5,2,7,8,6,1,10,8,4,3,1,9,5,4,10,2,6,6,10,3,1,7,6,4,1,9,5,2,1,4,7,8,3,3,8,2,6,5,3,2,7,4,6,5,8,10,3,10,9,4,8,1,7,9,6,1,2,10,4,5,7,3,1,6,9,8,2,5,4,7,1,5,6,9,8,3,1,7,10,5,9,6,4,2,8,5,8,4,1,2,7,10,9,8,2,5,4,10,6,3,1,4,9,2,2,5,3,2,5,6,3,9,5,4,7,10,8,3,2,9,7,8,3,2,9,3,4,5,1,6,5,2,5,4,8,9,6,3,10,1,7,9,8,10,4,5,8,7,6,2,3,5,9,10,7,1,8,6,4,5,7,9,3,2,8,6,4,10,5,10,6,1,9,8,2,7,3,1,1,3,7,6,4,10,2,7,1,4,2,3,5,4,5,6,8,9,10,7,3,1,1,7,10,4,9,2,8,6,3,7,1,6,10,3,2,8,7,3,8,1,5,7,9,4,6,2,10,1,5,7,8,9,6,9,7,4",1:M7 M12 M22 M26 M30 M53 M57 M64 M72 M78 M90 M102 M130 M141 M157 M173 M179 M180 M188 M201 M202 M212 M221 M229 | 2:M3 M17 M29 M37 M41 M58 M68 M85 M91 M96 M105 M106 M109 M120 M125 M133 M151 M165 M176 M186 M190 M207 M216 M227 | 3:M1 M11 M21 M34 M35 M40 M48 M63 M77 M101 M108 M112 M119 M124 M127 M139 M152 M164 M178 M181 M191 M200 M210 M215 M219 | 4:M10 M15 M25 M31 M43 M51 M60 M70 M84 M89 M98 M103 M115 M128 M135 M146 M160 M168 M184 M189 M193 M205 M225 M237 | 5:M2 M14 M28 M39 M45 M61 M69 M73 M81 M87 M97 M107 M110 M114 M129 M132 M134 M147 M153 M161 M170 M192 M194 M222 M230 | 6:M6 M18 M19 M24 M38 M44 M56 M65 M74 M83 M100 M111 M131 M138 M150 M159 M167 M172 M183 M195 M209 M213 M226 M234 | 7:M4 M23 M32 M42 M54 M62 M71 M79 M92 M116 M122 M142 M149 M156 M162 M177 M182 M187 M199 M203 M211 M218 M223 M231 M236 | 8:M5 M9 M33 M36 M46 M52 M67 M76 M86 M88 M95 M118 M123 M136 M144 M148 M158 M166 M175 M196 M208 M217 M220 M232 | 9:M13 M27 M50 M55 M66 M75 M82 M94 M104 M113 M121 M126 M137 M143 M154 M163 M174 M197 M206 M224 M233 M235 | 10:M8 M16 M20 M47 M49 M59 M80 M93 M99 M117 M140 M145 M155 M169 M171 M185 M198 M204 M214 M228,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,72461,7,72468
tic-14crafc.fixed040-Forb,UNSAT,UNSAT,0.355028,26936,64650,7,0,64657,103.934,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,64650,7,64657
tic-14crafc.forb0003,SAT,OPTIMAL,0.51995,28434,81403,7,0,81410,117.215,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","36,46,50,50,50,50,50,50,48,44","8,1,3,4,7,10,6,5,2,4,9,7,2,10,5,3,8,6,3,2,6,10,8,2,3,9,4,7,6,1,1,6,7,3,8,3,4,7,5,7,3,4,8,6,5,1,2,8,5,2,4,6,10,6,3,4,7,10,5,9,2,3,9,10,7,1,6,8,5,4,2,10,6,5,4,7,1,7,8,5,2,3,4,6,9,10,5,6,7,10,9,8,5,10,6,7,8,9,1,9,5,10,6,3,8,10,8,9,5,8,7,4,9,2,3,8,5,4,1,10,9,5,2,4,6,7,10,9,8,5,4,8,10,4,2,1,7,3,5,9,6,7,9,8,1,3,6,3,9,8,3,8,6,2,9,7,1,4,5,10,8,10,5,1,4,6,2,3,9,10,4,2,1,7,3,9,4,8,2,3,1,10,4,9,7,5,4,6,3,1,2,5,3,1,5,4,6,10,8,9,7,5,9,1,10,2,7,3,6,8,6,7,8,2,9,7,2,3,9,3,4,2,9,7,6,5,8,10,3,7,6,2,4,1,2,5,4",1:M2 M30 M31 M46 M66 M77 M99 M119 M136 M145 M157 M164 M173 M181 M190 M194 M204 M234 | 2:M9 M13 M20 M24 M47 M50 M61 M71 M81 M114 M123 M135 M154 M167 M172 M179 M191 M206 M214 M217 M222 M232 M235 | 3:M3 M16 M19 M25 M34 M36 M41 M55 M62 M82 M104 M115 M138 M146 M148 M151 M168 M175 M180 M189 M193 M208 M218 M220 M229 | 4:M4 M10 M27 M37 M42 M51 M56 M70 M75 M83 M112 M118 M124 M131 M134 M158 M165 M171 M177 M183 M187 M196 M221 M233 M237 | 5:M8 M15 M39 M45 M49 M59 M69 M74 M80 M87 M93 M101 M109 M117 M122 M130 M139 M159 M163 M186 M192 M195 M202 M226 M236 | 6:M7 M18 M21 M29 M32 M44 M52 M54 M67 M73 M84 M88 M95 M103 M125 M141 M147 M153 M166 M188 M197 M209 M211 M225 M231 | 7:M5 M12 M28 M33 M38 M40 M57 M65 M76 M78 M89 M96 M111 M126 M137 M142 M156 M174 M185 M201 M207 M212 M216 M224 M230 | 8:M1 M17 M23 M35 M43 M48 M68 M79 M92 M97 M105 M107 M110 M116 M129 M132 M144 M150 M152 M161 M178 M199 M210 M213 M227 | 9:M11 M26 M60 M63 M85 M91 M98 M100 M108 M113 M121 M128 M140 M143 M149 M155 M169 M176 M184 M200 M203 M215 M219 M223 | 10:M6 M14 M22 M53 M58 M64 M72 M86 M90 M94 M102 M106 M120 M127 M133 M160 M162 M170 M182 M198 M205 M228,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,81403,7,81410
tic-14crafc.forb0007,UNSAT,UNSAT,0.372131,28328,80836,7,0,80843,107.953,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,80836,7,80843
tic-14crafd.fixed020-Forb,UNSAT,UNSAT,0.316254,27697,72388,8,0,72396,110.645,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,72388,8,72396
tic-14crafd.fixed040-Forb,UNSAT,UNSAT,0.285634,26707,63997,8,0,64005,102.48,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,63997,8,64005
tic-14crafd.forb0003,UNSAT,UNSAT,0.368437,28241,80884,8,0,80892,114.805,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,80884,8,80892
tic-14crafd.forb0007,UNSAT,UNSAT,0.324641,27980,80100,8,0,80108,106.98,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,80100,8,80108
ticf-13crafa.fixed020-Forb,UNSAT,UNSAT,0.927203,84518,195269,19,0,195288,156.434,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,195269,19,195288
ticf-13crafa.fixed040-Forb,UNSAT,UNSAT,0.767276,72094,166092,19,0,166111,142.086,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,166092,19,166111
ticf-13crafa.forb0003,SAT,OPTIMAL,2.973713,87066,207677,19,0,207696,174.871,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","8,12,20,26,26,26,28,28,26,26,26,20,20,8,6,2,0,0,0,0,0","3,9,5,10,11,7,8,4,6,14,3,5,4,6,8,1,7,2,1,5,6,3,2,4,4,7,7,8,11,13,9,12,10,11,9,12,10,8,13,7,12,13,14,16,15,6,5,3,6,9,7,3,8,5,10,11,4,10,13,11,12,4,8,6,5,7,4,7,2,8,3,11,4,6,10,9,5,9,5,12,11,13,7,4,10,3,8,6,4,8,9,6,7,5,11,10,2,3,13,8,11,12,10,9,6,5,4,3,8,7,1,2,9,5,9,7,11,6,13,12,10,5,9,12,14,13,7,6,4,10,11,15,8,2,10,4,3,1,6,15,11,12,8,5,9,13,14,7,10,8,11,12,13,9",1:M16 M19 M111 M138 | 2:M18 M23 M69 M97 M112 M134 | 3:M1 M11 M22 M48 M52 M71 M86 M98 M108 M137 | 4:M8 M13 M24 M25 M57 M62 M67 M73 M84 M89 M107 M129 M136 | 5:M3 M12 M20 M47 M54 M65 M77 M79 M94 M106 M114 M122 M144 | 6:M9 M14 M21 M46 M49 M64 M74 M88 M92 M105 M118 M128 M139 | 7:M6 M17 M26 M27 M40 M51 M66 M68 M83 M93 M110 M116 M127 M148 | 8:M7 M15 M28 M38 M53 M63 M70 M87 M90 M100 M109 M133 M143 M150 | 9:M2 M31 M35 M50 M76 M78 M91 M104 M113 M115 M123 M145 M154 | 10:M4 M33 M37 M55 M58 M75 M85 M96 M103 M121 M130 M135 M149 | 11:M5 M29 M34 M56 M60 M72 M81 M95 M101 M117 M131 M141 M151 | 12:M32 M36 M41 M61 M80 M102 M120 M124 M142 M152 | 13:M30 M39 M42 M59 M82 M99 M119 M126 M146 M153 | 14:M10 M43 M125 M147 | 15:M45 M132 M140 | 16:M44 | 17: | 18: | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,207677,19,207696
ticf-13crafa.forb0007,SAT,OPTIMAL,3.550302,86926,207147,19,0,207166,175.93,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","8,10,20,22,26,26,28,28,26,26,26,26,22,8,4,2,0,0,0,0,0","5,8,13,11,9,6,10,12,7,14,5,6,7,4,8,1,3,2,4,5,1,2,6,3,5,6,10,11,12,13,9,8,7,9,13,12,11,7,10,8,12,13,14,16,15,7,8,12,7,12,8,9,6,5,13,10,11,10,13,12,11,4,6,4,3,7,5,12,10,9,5,11,8,6,3,7,4,10,8,12,11,13,7,6,9,4,5,3,3,7,6,8,2,9,11,5,10,4,12,8,11,13,10,9,10,6,7,3,8,9,11,5,4,5,7,6,2,3,9,4,1,9,4,13,14,12,6,7,5,3,11,10,8,2,6,9,11,7,3,15,4,12,10,5,1,14,8,13,11,10,9,12,13,8",1:M16 M21 M121 M145 | 2:M18 M22 M93 M117 M134 | 3:M17 M24 M65 M75 M88 M89 M108 M118 M130 M139 | 4:M14 M19 M62 M64 M77 M86 M98 M113 M120 M123 M141 | 5:M1 M11 M20 M25 M54 M67 M71 M87 M96 M112 M114 M129 M144 | 6:M6 M12 M23 M26 M53 M63 M74 M84 M91 M106 M116 M127 M135 | 7:M9 M13 M33 M38 M46 M49 M66 M76 M83 M90 M107 M115 M128 M138 | 8:M2 M15 M32 M40 M47 M51 M73 M79 M92 M100 M109 M133 M147 M154 | 9:M5 M31 M34 M52 M70 M85 M94 M104 M110 M119 M122 M136 M151 | 10:M7 M27 M39 M56 M58 M69 M78 M97 M103 M105 M132 M143 M150 | 11:M4 M28 M37 M57 M61 M72 M81 M95 M101 M111 M131 M137 M149 | 12:M8 M29 M36 M41 M48 M50 M60 M68 M80 M99 M126 M142 M152 | 13:M3 M30 M35 M42 M55 M59 M82 M102 M124 M148 M153 | 14:M10 M43 M125 M146 | 15:M45 M140 | 16:M44 | 17: | 18: | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,207147,19,207166
ticf-13crafb.fixed020-Forb,UNSAT,UNSAT,1.018692,85560,213291,20,0,213311,157.289,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,213291,20,213311
ticf-13crafb.fixed040-Forb,UNSAT,UNSAT,0.944303,83851,201711,20,0,201731,145.211,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,201711,20,201731
ticf-13crafb.forb0003,SAT,OPTIMAL,5.257862,103375,255716,20,0,255736,200.398,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,92,2,"2,2,2,1,0,0,2,1,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,0,2,2,2,2,0,2,0,0,2,1,2,2,2,2,2,2,2,1,0,1,0,0,0,1,0,2,2,0,2,0,2,2,1,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0,2","2,6,8,14,18,18,24,24,26,28,26,28,28,28,28,24,16,16,12,8,4,4","6,14,11,9,10,8,7,10,16,11,9,5,12,7,15,13,10,14,18,17,13,12,16,10,9,11,16,13,3,5,11,10,11,19,16,7,2,15,3,17,13,14,6,18,18,13,15,6,8,7,20,4,14,17,11,8,5,9,7,10,13,10,12,15,14,19,16,18,17,13,5,6,4,9,2,15,10,12,8,11,7,11,12,9,14,16,15,9,12,8,9,15,13,20,16,19,18,13,17,21,22,15,14,15,12,14,16,16,14,15,8,9,19,9,6,16,10,7,12,8,11,5,4,15,14,15,13,18,11,7,4,10,3,13,14,15,17,19,6,5,21,22,20,9,12,13,8,7,12,17,13,12,14,9,16,8,14,15,19,11,17,10,18,10,5,2,9,4,7,6,11,1,12,8,3,10,5,14,4,11,16,8,20,18,7,12,13,6,4,7,5,12,8,6,10",1:M172 | 2:M37 M75 M166 | 3:M29 M39 M133 M175 | 4:M52 M73 M123 M131 M168 M179 M189 | 5:M12 M30 M57 M71 M122 M140 M165 M177 M191 | 6:M1 M43 M48 M72 M115 M139 M170 M188 M194 | 7:M7 M14 M36 M50 M59 M81 M118 M130 M148 M169 M185 M190 | 8:M6 M49 M56 M79 M90 M111 M120 M147 M156 M174 M182 M193 | 9:M4 M11 M25 M58 M74 M84 M88 M91 M112 M114 M144 M154 M167 | 10:M5 M8 M17 M24 M32 M60 M62 M77 M117 M132 M162 M164 M176 M195 | 11:M3 M10 M26 M31 M33 M55 M80 M82 M121 M129 M160 M171 M180 | 12:M13 M22 M63 M78 M83 M89 M105 M119 M145 M149 M152 M173 M186 M192 | 13:M16 M21 M28 M41 M46 M61 M70 M93 M98 M127 M134 M146 M151 M187 | 14:M2 M18 M42 M53 M65 M85 M103 M106 M109 M125 M135 M153 M157 M178 | 15:M15 M38 M47 M64 M76 M87 M92 M102 M104 M110 M124 M126 M136 M158 | 16:M9 M23 M27 M35 M67 M86 M95 M107 M108 M116 M155 M181 | 17:M20 M40 M54 M69 M99 M137 M150 M161 | 18:M19 M44 M45 M68 M97 M128 M163 M184 | 19:M34 M66 M96 M113 M138 M159 | 20:M51 M94 M143 M183 | 21:M100 M141 | 22:M101 M142,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,255716,20,255736
