instance,precedence_encoding,precedence_graph,precedence_configuration,solver,objective,domain_mode,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.2 0
ticf-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.9 0
ticf-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.9 0
ticf-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.2 0
ticf-13crafc.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0
ticf-13crafc.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 0
ticf-13crafc.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.8 0
ticf-13crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0
ticf-13crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 0
ticf-13crafc.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.8 0
ticf-13crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0
ticf-13crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 0
ticf-13crafc.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 0
ticf-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0
ticf-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 0
ticf-13crafc.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 0
ticf-13crafc.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-13crafc.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-13crafc.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-13crafc.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-13crafc.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-13crafc.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,11.4 0
ticf-14crafa.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,36.8 0
ticf-14crafa.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,9.9 0
ticf-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,25.5 0
ticf-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,29.8 0
ticf-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,9.9 0
ticf-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,26.1 0
ticf-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,8.9 0
ticf-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,14.8 0
ticf-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,9.3 0
ticf-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,13.7 0
ticf-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,23.6 0
ticf-14crafa.prec15,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,25.4 0
ticf-14crafa.prec15,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,8.6 0
ticf-14crafa.prec15,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,14.9 0
ticf-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,7.0 0
ticf-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,16.3 0
ticf-14crafa.prec15,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,9.5 0
ticf-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,10.8 0
ticf-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,23.5 0
ticf-14crafa.prec15,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,6.2 0
ticf-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,104.9 0
ticf-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,14.2 0
ticf-14crafa.prec15,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,9.3 0
ticf-14crafa.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,UNSAT
ticf-14crafa.prec25,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec25,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec25,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec25,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec25,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec25,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,UNSAT
ticf-14crafa.prec25,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,UNSAT
