instance,precedence_encoding,precedence_graph,precedence_configuration,solver,objective,domain_mode,basic,imp1,imp2,imp12,imp12+,n/a
tic-14crafc.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.3 1,-
tic-14crafc.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,1.3 1,-
tic-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,3.0 1,-
tic-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.3 1,-
tic-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,10.7 1,-
tic-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1.4 1,-
tic-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,3.3 1,-
tic-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.1 1,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.4 1,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.3 1,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,3.1 1,-
tic-14crafc.prec40,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.7 1,-
tic-14crafc.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.7 1,-
tic-14crafc.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.5 1,-
tic-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 1,-
tic-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,6.4 1,-
tic-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.3 1,-
tic-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.4 1,-
tic-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.2 1,-
tic-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.4 1,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.2 1,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 1,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,3.5 1,-
tic-14crafd.prec30,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.8 0,-
tic-14crafd.prec30,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.0 0,-
tic-14crafd.prec30,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,1.0 0,-
tic-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.1 0,-
tic-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.2 0,-
tic-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.5 0,-
tic-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.9 0,-
tic-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.5 0,-
tic-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.5 0,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.8 0,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.0 0,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.4 0,-
tic-14crafd.prec30,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafd.prec30,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-14crafd.prec30,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafd.prec35,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.0 0,-
tic-14crafd.prec35,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.1 0,-
tic-14crafd.prec35,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,1.4 0,-
tic-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.0 0,-
tic-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.3 0,-
tic-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.1 0,-
tic-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.4 0,-
tic-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.1 0,-
tic-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.9 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.3 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.3 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.0 0,-
tic-14crafd.prec35,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-14crafd.prec35,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 0,-
tic-14crafd.prec35,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.2 0,-
tic-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 0,-
tic-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.5 0,-
tic-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.2 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-14crafd.prec40,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.0 1,-
tic-14crafd.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.7 1,-
tic-14crafd.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,3.2 1,-
tic-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.0 1,-
tic-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.1 1,-
tic-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.1 1,-
tic-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1.6 1,-
tic-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.6 1,-
tic-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.0 1,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,3.1 1,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.6 1,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.8 1,-
tic-14crafd.prec40,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 1,-
tic-14crafd.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 1,-
tic-14crafd.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.4 1,-
tic-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,3.1 1,-
tic-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.4 1,-
tic-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.6 1,-
tic-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.3 1,-
tic-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.5 1,-
tic-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 1,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 1,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.0 1,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.6 1,-
ticf-13crafa.prec30,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.6 0,-
ticf-13crafa.prec30,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.6 0,-
ticf-13crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.6 0,-
ticf-13crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.7 0,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.7 0,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
ticf-13crafa.prec30,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec30,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
ticf-13crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec35,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.6 0,-
ticf-13crafa.prec35,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec35,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.6 0,-
ticf-13crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.9 0,-
ticf-13crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.7 0,-
ticf-13crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.6 0,-
ticf-13crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec35,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
ticf-13crafa.prec35,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.7 0,-
ticf-13crafa.prec35,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
ticf-13crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
ticf-13crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafa.prec40,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.6 0,-
ticf-13crafa.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.6 0,-
ticf-13crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.0 0,-
ticf-13crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1.4 0,-
ticf-13crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.6 0,-
ticf-13crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,0.9 0,-
ticf-13crafa.prec40,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
ticf-13crafa.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 0,-
ticf-13crafa.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
ticf-13crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
ticf-13crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
ticf-13crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafb.prec30,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,0.7 3,-
ticf-13crafb.prec30,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.8 3,-
ticf-13crafb.prec30,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,1.1 3,-
ticf-13crafb.prec30,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.4 3,-
ticf-13crafb.prec30,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.5 3,-
ticf-13crafb.prec30,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.3 3,-
ticf-13crafb.prec30,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1.7 3,-
ticf-13crafb.prec30,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.8 3,-
ticf-13crafb.prec30,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.2 3,-
ticf-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,0.8 3,-
ticf-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.4 3,-
ticf-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.2 3,-
ticf-13crafb.prec30,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
ticf-13crafb.prec30,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.0 3,-
ticf-13crafb.prec30,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.2 3,-
ticf-13crafb.prec30,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 3,-
ticf-13crafb.prec30,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
ticf-13crafb.prec30,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 3,-
ticf-13crafb.prec30,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 3,-
ticf-13crafb.prec30,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 3,-
ticf-13crafb.prec30,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 3,-
ticf-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 3,-
ticf-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
ticf-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 3,-
ticf-13crafb.prec35,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.4 3,-
ticf-13crafb.prec35,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.1 3,-
ticf-13crafb.prec35,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,1.3 3,-
ticf-13crafb.prec35,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.4 3,-
ticf-13crafb.prec35,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.9 3,-
ticf-13crafb.prec35,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.3 3,-
ticf-13crafb.prec35,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,0.8 3,-
ticf-13crafb.prec35,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.8 3,-
ticf-13crafb.prec35,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,2.2 3,-
ticf-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.4 3,-
ticf-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.8 3,-
ticf-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.2 3,-
ticf-13crafb.prec35,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
ticf-13crafb.prec35,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 3,-
ticf-13crafb.prec35,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 3,-
ticf-13crafb.prec35,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 3,-
ticf-13crafb.prec35,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
